전체주중주말,주운행선,Date,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수
주중,경부선,2020-03-01,18,0,18,0,0,32040,1689039,455745,523328.7675938607,37229.43319504156,141974.54496773623,4.855263291821657,253.02681351884274,2.472792628406705,0,345,0,0,345,90,90,144,1900,4316.153538050734,0,141202,968.77,1122.3000000000002,1498,1067.84,54,0
주중,경부선,2020-04-01,18,1,17,1,0,32004,1687024,696699,561855.9667710364,40303.736435846855,233886.00912219856,7.433679981481298,251.32119492477474,4.126647939932921,0,346,0,0,346,90,90,144,1898,6607.325945705385,0,189401,1130.22,1159.3,3945,1163.08,54,0
주중,경부선,2020-05-01,16,1,15,1,0,28464,1500323,819282,507508.92009204143,36425.04390651639,276989.1140819744,8.737129859,223.0893810037201,4.864629885,0,291,0,0,291,80,80,128,1688,7765.685803,0,176837,814.3,674.0600000000001,4188,816.36,48,0
주중,경부선,2020-06-01,18,0,18,0,0,32040,1689819,970075,559910.1293576214,39914.87474,321564.2823,10.332396713623327,252.52126864681523,5.613613290299404,0,338,0,0,338,90,90,144,1900,9189.352647975078,0,218882,1049.42,965.72,5001,1070.8999999999999,54,0
주중,경부선,2020-07-01,18,0,18,0,0,32004,1687210,1085575,564623.7487776976,41546.8146,363494.9358146509,11.58206887150873,244.70560446357806,6.556668222,0,315,0,0,315,90,90,144,1898,10295.543124165553,0,245914,934.85,962.02,5260,939.8199999999999,54,0
주중,경부선,2020-08-01,17,0,17,0,0,30486,1607453,1001883,541008.7069,40472.24516332929,339167.8407977875,10.582689157032187,227.55901710089526,6.261509224822777,0,305,0,3,302,85,85,136,1807,9413.859299981676,0,275924,880.94,905.08,5231,885.36,51,0
주중,경부선,2020-09-01,18,1,17,1,1,32732,1727083,784599,551492.2469814918,38919.43914102742,250717.4574360831,8.155045158625263,254.98900843799234,4.329216858632736,0,305,22,0,283,90,90,144,1934,7282.087227579072,0,403470,918.49,932.85,6649,921.17,37,0
주중,경부선,2020-10-01,17,1,16,1,1,30616,1615216,944873,532723.0909657603,37764.76844330357,312290.22864989867,9.996948025,239.80383635233034,5.426007583320093,0,276,11,0,265,85,85,136,1812,8901.510621,0,428002,942.69,984.23,7521,955.96,34,0
주중,경부선,2020-11-01,17,0,17,0,0,30286,1597373,1001638,521381.1330088042,37403.17811,327665.8338522845,10.660695863758429,236.97477742967766,5.753914537342123,1,281,0,2,280,85,85,136,1797,9476.284468179796,0,500429,903.35,897.7,8413,911.03,34,0
주중,경부선,2020-12-01,19,0,19,0,0,33774,1780973,782266,562730.5896829357,40217.872463849715,247368.08025412774,8.345282942929142,265.8841942138291,4.331273757409243,0,325,0,6,319,95,95,152,2003,7420.153271028037,0,903363,1108.59,1179.16,12871,1131.3,44,0
주중,경부선,2021-01-01,16,0,16,0,0,28464,1502443,696391,486744.4143722732,34570.54692876961,226305.10653719277,7.416183875002409,225.27524443191763,3.9355916257478585,0,289,0,0,289,80,80,128,1688,6601.046461949266,0,1148111,969.84,1027.79,19684,1051.25,48,0
주중,경부선,2021-02-01,16,1,15,1,1,29192,1540198,850443,509468.5378700861,36151.57355076794,281677.90969155624,8.864208921848405,225.41933188731105,4.895549076676683,0,252,22,0,230,80,80,128,1724,7910.5420938829775,0,1340941,966.72,1022.24,24235,1047.68,48,0
주중,경부선,2021-03-01,19,1,18,1,0,33810,1783007,1011261,589097.1616357445,41518.29197136584,335210.237,10.772977298113197,269.7966669086469,5.7880629958487555,0,319,0,0,319,95,95,152,2005,9580.370538495772,401676,1837848,1143.51,1108.27,31844,1239.02,57,10802198
주중,경부선,2021-04-01,17,0,17,0,0,30234,1594755,922330,519799.683,36695.25392370053,300811.30400364683,9.831578788,240.81960100408975,5.200489454385142,0,296,0,0,296,85,85,136,1793,8744.58389,2131218,1929371,1037.68,991.61,30423,1125.23,51,28163496
주중,경부선,2021-05-01,17,2,15,2,0,30270,1596293,996940,526381.3576331802,37719.18469213555,328445.7363760441,10.617527743546137,237.27758532214722,5.7610078998694885,0,339,0,0,339,85,85,136,1795,9442.017089452604,19750119,2245748,962.6600000000001,858.34,32329,1039.48,37,65570541
주중,경부선,2021-06-01,18,0,18,0,0,32004,1689906,1086838,556517.1957099555,39886.33544923429,358444.5915080086,11.574723160964039,251.22583591909122,6.295703708273722,0,356,0,0,356,90,90,144,1898,10305.778015131285,62711401,2690478,1014.3000000000001,900,35875,1094.94,36,216815983
주중,경부선,2021-07-01,17,0,17,0,0,30234,1596392,881347,519264.2876633561,37488.65631564989,287075.15986304893,9.384698911977345,235.47287707381048,5.073463605,0,342,0,6,336,85,85,136,1793,8355.684468179796,106186465,3012424,902.58,760.59,34938,970.86,34,277234046
주중,경부선,2021-08-01,18,0,18,0,0,32040,1695726,932210,558451.7670368609,40466.73172728637,307290.64350170974,9.893759606,248.4382377609562,5.450712637437802,0,324,0,8,316,90,90,144,1900,8830.108411214953,187938591,4081049,1059.64,909.3,39286,1146.74,36,428420029
주중,경부선,2021-09-01,18,3,15,3,3,33162,1755155,1022715,572409.7691722873,40383.502726883155,334730.0689885938,10.517294253079305,255.01730594461353,5.7834043,0,267,42,2,223,90,90,144,1959,9415.483173024008,380178633,5101613,1035.4,857.38,43097,1118.98,36,624377522
주중,경부선,2021-10-01,16,0,16,0,0,28712,1517398,1004818,502699.03642053256,36159.60282087127,333202.0062734078,10.587981555366275,222.53979118774907,5.868299570871602,0,295,0,10,285,80,80,128,1704,9428.656109595402,522153219,5462168,916.64,755.52,42632,990.4,32,643313953
주중,경부선,2021-11-01,18,0,18,0,0,32040,1693616,1236169,557455.1752786569,40319.66593263725,407266.42547179054,13.137372213671757,248.89060138470387,7.212506476844954,0,280,0,0,280,90,90,144,1900,11710.353983088562,717610610,7260534,1023.4200000000001,836.14,57224,1105.4,38,751576229
주중,경부선,2021-12-01,18,0,18,0,0,32004,1691706,1145585,555104.2958431931,40553.22595331944,376209.37236692576,12.188754815575647,246.5147567073499,6.734603501701214,0,277,0,0,277,90,90,144,1898,10863.939385847798,750317896,9891108,1056.78,895.38,83146,1143.52,54,775952406
주중,경부선,2022-01-01,17,1,16,1,1,30424,1608840,1044250,536457.0984489813,39025.63581959567,349317.8950392225,11.085275150064927,233.57224237315802,6.227561694828984,0,266,14,0,252,85,85,136,1788,9978.968178,734019959,12100001,1009.46,865.81,107310,1092.93,51,751571535
주중,경부선,2022-02-01,16,2,14,2,2,29384,1553526,933923,507302.34720201755,36984.78548743882,305411.6709747489,9.648347335274654,219.24296526543486,5.452422151537967,0,252,28,7,217,80,80,128,1738,8618.061643835332,702804394,26705434,916.1500000000001,754.6899999999999,115918,989.9000000000001,35,711203740
주중,경부선,2022-03-01,19,1,18,1,0,33898,1791611,988502,569725.1322568494,40692.74172055134,313773.0175740227,10.485473058093907,266.0865063677598,5.488546893175292,0,291,0,5,286,95,95,152,2011,9342.084016840547,838349947,158298299,1019.35,774.0600000000001,227553,1097.06,38,847135065
주중,경부선,2022-04-01,16,0,16,0,0,28464,1504806,1051557,490114.85192866094,35151.75092211562,342706.04642234725,11.18003062186256,223.0986316907979,6.017056843955767,0,249,0,0,249,80,80,128,1688,9966.872541,707140474,256994985,750,459.28000000000003,329995,800,32,714665718
주중,경부선,2022-05-01,18,1,17,1,0,32680,1727724,1486473,564329.2446582662,41110.94573512784,484889.2518989927,15.454806603677683,247.18279618756182,8.649860887,0,293,0,12,281,90,90,144,1920,13908.085118322015,796165371,320162793,721.8000000000001,300.06000000000006,426437,760.68,36,804586564
주중,경부선,2022-06-01,18,1,17,1,0,32544,1720876,1523390,582564.7224064508,42684.12618688852,516142.0108086308,15.906647614529888,245.74671713068236,9.260699919375337,0,283,0,6,277,90,90,144,1908,14347.559458988797,796958106,328675622,683.32,261.14,439413,716.72,22,804840540
주중,경부선,2022-07-01,16,0,16,0,0,29280,1548004,1338874,518304.55749509035,38216.76030742305,448282.01980944345,13.830326272542957,217.0472950705502,8.088227903217033,0,280,0,20,260,80,80,128,1720,12447.508853718515,708782373,302091552,604.2,222.24,396062,619.12,16,715570050
주중,경부선,2022-08-01,19,1,18,1,0,34786,1839977,1669758,631400.9237783796,47078.36274086283,573101.0637359493,17.214974114161276,254.85193231664653,10.451544024854126,0,349,0,28,321,95,95,152,2042,15511.510548459893,841942746,411359238,791.73,263.91,490813,769.1199999999999,19,850013023
주중,경부선,2022-09-01,17,0,17,0,0,30776,1627784,1477979,541437.0810333594,39032.606031255986,489609.3040217841,15.271749725135859,235.8509287,8.638683447549855,0,258,28,6,224,84,85,136,1802,13795.559842061723,753493821,412452266,702.11,236.13,471819,681,17,760711616
주중,경부선,2022-10-01,17,1,16,1,0,30970,1637957,1582863,550434.5323798427,40318.62210708482,532019.1884063766,16.383237894278288,232.13730963782686,9.535829571205264,0,272,0,12,260,85,85,136,1815,14786.423594744683,753666407,427814184,621.9,188.87,490288,589.22,0,760804386
주중,경부선,2022-11-01,18,0,18,0,0,31648,1673908,1540210,578284.8847005373,42023.49541534844,533797.0711011162,16.59802254262801,247.72911546006924,9.495436200473534,0,259,0,0,259,88,90,142,1856,14970.653233370991,798145612,474988973,656.28,199.98,537469,621.36,0,805662993
주중,경부선,2022-12-01,17,0,17,0,0,30574,1616850,1559208,553634.6954150981,40670.993390337164,534464.7862363766,16.393495859078634,231.57264754233674,9.621208239753543,0,258,0,0,258,85,85,136,1793,14783.013796172674,753922522,478340040,619.82,188.87,533255,586.84,0,761019154
주중,경부선,2023-01-01,18,1,17,1,1,33156,1753350,1632688,596657.8864695535,43953.94882976425,555798.2979796175,16.724808216400255,244.3213237607894,10.006035987510986,0,262,28,4,230,90,90,144,1942,15098.821705174703,798394013,536253905,0,0,593057,0,0,805895104
주중,경부선,2023-02-01,16,0,16,0,0,28784,1522312,1560253,521083.8154391476,38694.94269331484,534422.3694599847,16.39861275209885,215.4765998397205,9.716319880667571,0,231,0,0,231,80,80,128,1688,14788.782465509568,709779779,486111116,0,0,540460,0,0,716424808
주중,경부선,2023-03-01,18,1,17,1,0,32364,1712028,1519112,569351.1437224626,41513.422036447606,505408.18466112716,15.970545029139446,246.94009980810213,9.023379349547227,0,258,0,0,258,90,90,144,1898,14405.676902536716,266186820,183474059,0,0,204301,0,0,268677311
주중,경부선,2023-04-01,16,0,16,0,0,28784,1522056,1449597,513705.3981693224,37635.339070218455,489372.23479796184,15.236875344921126,218.4119925045074,8.774884385884823,0,228,0,0,228,80,80,128,1688,13739.080462839342,0,0,0,0,0,0,0,0
주중,경부선,2023-05-01,19,0,19,0,0,34370,1817805,1849680,611758.6794653968,45038.711490477835,622472.5189,19.30649503,258.13984372889655,11.220441214340413,0,290,0,9,281,95,95,152,2015,17417.942545208087,0,0,0,0,0,0,0,0
주중,경부선,2023-06-01,17,1,16,1,0,30934,1636109,1595657,553430.7169026528,40579.050970225704,539993.3497,16.582985011876282,231.88383930747042,9.686938110278664,0,273,0,6,267,85,85,136,1813,14964.125422971989,0,0,0,0,0,0,0,0
주중,경부선,2023-07-01,17,0,17,0,0,30618,1618730,1590963,562159.2397714015,40881.01427125591,552983.9213581887,16.714019913689917,233.84978740623632,9.845468484,0,272,0,25,247,85,85,136,1801,15021.257961448055,0,0,0,0,0,0,0,0
주중,경부선,2023-08-01,19,1,18,1,0,34454,1821865,1832474,639880.4636952309,47207.90695267945,642146.1891801993,19.057379963855034,257.5921131551005,11.600036055479459,0,310,0,25,285,95,95,152,2023,17163.04442,0,0,0,0,0,0,0,0
주중,경부선,2023-09-01,16,1,15,1,1,29850,1574203,1560822,519102.36078641517,37342.32040157687,515449.0415828228,15.861577042895355,222.45762104043493,9.071098805097884,0,309,26,1,282,80,80,128,1810,13815.683128391482,0,0,0,0,0,0,0,0
주중,경부선,2023-10-01,18,2,16,2,0,34060,1796136,1819911,598627.8850435409,43679.713656092696,607024.1190997156,18.21432654,246.68988988818796,10.825202736785716,0,309,26,9,274,90,90,144,2070,15804.750529833613,0,0,0,0,0,0,0,0
주중,경부선,2023-11-01,18,0,18,0,0,33516,1766646,1770736,582259.9137761937,42320.97773923459,583948.8478084633,18.038975904649874,247.6685556233326,10.380523511806246,0,303,0,0,303,90,90,144,2042,15606.677953058868,0,0,0,0,0,0,0,0
주중,경부선,2023-12-01,16,1,15,1,0,29932,1577327,1616855,520840.86022527417,38038.70747923776,534520.5877,16.38791079512183,219.1960024091457,9.552993441461018,0,291,0,7,284,80,80,128,1824,14171.025276091568,0,0,0,0,0,0,0,0
주중,경부선,2024-01-01,19,1,18,1,0,35530,1870061,1806586,623773.6980881254,45731.81478119319,602998.0148727979,18.342344258507374,259.1652328,10.806674174892258,0,332,0,7,325,95,95,152,2165,15843.018930993803,0,0,0,0,0,0,0,0
주중,경부선,2024-02-01,17,1,16,1,1,32418,1707059,1897429,563202.9476604188,41347.89919874019,624943.3821476294,18.86945289231818,231.55902043092408,11.223183160039468,0,292,26,4,262,85,85,136,1971,16340.609258745924,0,0,0,0,0,0,0,0
주중,경부선,2024-03-01,16,0,16,0,0,29808,1569402,1463885,505912.5439418597,36653.62784,472471.6658783191,14.92489765016453,220.88064303689973,8.374306104008598,0,273,0,0,273,80,80,128,1816,12898.177375913812,0,0,0,0,0,0,0,0
주중,경부선,2024-04-01,18,1,17,1,0,0,1765890,0,0,0,0,0,0,9.327693792956335,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-05-01,18,2,16,2,0,0,1766920,0,0,0,0,0,0,11.773250621411925,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-06-01,16,1,15,1,0,0,1766920,0,0,0,0,0,0,10.239747517350176,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-07-01,19,0,19,0,0,0,1766920,0,0,0,0,0,0,10.398277890814802,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-08-01,17,1,16,1,0,0,1766920,0,0,0,0,0,0,12.152845462550971,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-09-01,17,3,14,3,3,0,1766920,0,0,0,0,0,0,9.623908212169397,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-10-01,19,2,17,2,0,0,1766920,0,0,0,0,0,0,11.378012143857228,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-11-01,16,0,16,0,0,0,1766920,0,0,0,0,0,0,10.933332918877758,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2024-12-01,18,1,17,1,0,0,1766920,0,0,0,0,0,0,10.10580284853253,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-01-01,18,4,14,4,3,0,1766920,0,0,0,0,0,0,10.806674174892258,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-02-01,16,0,16,0,0,0,1766920,0,0,0,0,0,0,11.223183160039468,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-03-01,17,1,16,1,0,0,1766920,0,0,0,0,0,0,8.374306104008598,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-04-01,18,0,18,0,0,0,1766920,0,0,0,0,0,0,9.327693792956335,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-05-01,17,2,15,2,0,0,1766920,0,0,0,0,0,0,11.773250621411925,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-06-01,17,0,17,0,0,0,1766920,0,0,0,0,0,0,10.239747517350176,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-07-01,19,0,19,0,0,0,1766920,0,0,0,0,0,0,10.398277890814802,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-08-01,16,0,16,0,0,0,1766920,0,0,0,0,0,0,12.152845462550971,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-09-01,18,0,18,0,0,0,1766920,0,0,0,0,0,0,9.623908212169397,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-10-01,18,4,14,4,3,0,1766920,0,0,0,0,0,0,11.378012143857228,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-11-01,16,0,16,0,0,0,1766920,0,0,0,0,0,0,10.933332918877758,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,경부선,2025-12-01,19,1,18,1,0,0,1766920,0,0,0,0,0,0,10.10580284853253,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
주중,전라선,2015-01-01,17,1,16,1,0,2484,110965,97550,472612.86913895875,44051.96910683725,414056.4994579603,14.890317192436642,182.3962222,8.959559102686358,0,172,0,70,102,68,68,102,308,5370.172222222222,0,0,0,0,0,0,0,0
주중,전라선,2015-02-01,16,2,14,2,2,2352,105194,104437,444203.44582375186,41041.61163353122,438403.9643790438,15.75807323263678,173.1900941341726,9.418489743627617,0,154,18,58,78,64,64,96,294,5644.916666666667,0,0,0,0,0,0,0,0
주중,전라선,2015-03-01,18,0,18,0,0,2592,115452,86671,503476.4865886069,46185.41885769832,377842.1889616464,13.512784533832242,196.2198263945761,8.045732813575015,0,180,0,72,108,72,72,108,324,4815.055555555556,0,0,0,0,0,0,0,0
주중,전라선,2015-04-01,18,0,18,0,0,3884,188617,121808,542676.6889062045,45899.92541726846,350534.24414302385,11.638260113373322,212.8372364358816,7.368081171884058,0,248,0,4,244,72,72,108,358,6115.538888888889,0,0,0,0,0,0,0,0
주중,전라선,2015-05-01,16,2,14,2,0,3520,172069,133622,478159.9384776845,40717.811825786244,368722.82193439547,12.395832071095914,187.92547168227702,7.860431266946683,0,224,0,0,224,64,64,96,320,6681.1,0,0,0,0,0,0,0,0
주중,전라선,2015-06-01,18,0,18,0,0,3960,192234,97580,546682.9583743743,44463.08435176958,277413.2438,9.136682182260168,221.3335924,5.6274554055940245,0,252,0,0,252,72,72,108,360,4879,0,0,0,0,0,0,0,0
주중,전라선,2015-07-01,18,0,18,0,0,3960,193188,133754,545706.9819338657,45509.15274128198,377044.05030804855,12.460279012266538,216.05174965334743,7.885148021567369,0,277,0,0,277,72,72,108,360,6687.7,0,0,0,0,0,0,0,0
주중,전라선,2015-08-01,17,0,17,0,0,3740,186207,149390,520554.4052050048,44486.57174249248,417222.42132104945,13.63430439632694,199.0536048438631,8.895560275086686,0,242,0,0,242,68,68,102,340,7469.5,0,0,0,0,0,0,0,0
주중,전라선,2015-09-01,18,1,17,1,1,4024,201453,144720,551065.7165068635,45062.520770624105,393082.30572465295,12.813036330053658,220.1904984437257,7.992566389365761,0,262,28,8,226,72,72,108,368,7024.577272727272,0,0,0,0,0,0,0,0
주중,전라선,2015-10-01,17,0,17,0,0,3740,186719,141864,518519.4082653307,43075.36669140363,393721.9494100902,12.907424587121364,204.6794768839638,8.133864538993885,0,243,0,0,243,68,68,102,340,7093.2,0,0,0,0,0,0,0,0
주중,전라선,2015-11-01,17,0,17,0,0,3740,186431,135529,516058.8311,42574.717904171746,375164.02392960805,12.357948160802378,206.07189938953974,7.6914125726908305,0,242,0,0,242,68,68,102,340,6776.45,0,0,0,0,0,0,0,0
주중,전라선,2015-12-01,19,0,19,0,0,4180,208469,163039,576641.7909904039,47859.880274890515,449814.0853570058,14.851905673385783,229.01801531545664,9.311817133496389,0,269,0,0,269,76,76,114,380,8151.95,0,0,0,0,0,0,0,0
주중,전라선,2016-01-01,16,0,16,0,0,3520,176704,134967,502259.0531117257,41633.024983868236,383780.7451104672,12.220843897138717,193.03077418325623,7.904068452006251,0,228,0,0,228,64,64,96,320,6748.35,0,0,0,0,0,0,0,0
주중,전라선,2016-02-01,17,2,15,2,2,3788,190208,165397,531100.3094144342,43961.05430216568,459797.3411818306,14.71784357695803,205.41018808630426,9.477985664977789,0,244,42,6,196,68,68,102,346,8082.213636363636,0,0,0,0,0,0,0,0
주중,전라선,2016-03-01,19,1,18,1,0,4180,209836,144001,595386.0506108145,48314.68138092081,407668.0657370518,13.038844621513944,234.14114797962262,8.239909195,0,285,0,0,285,76,76,114,380,7200.05,0,0,0,0,0,0,0,0
주중,전라선,2016-04-01,16,0,16,0,0,3520,176704,133547,494356.62494570564,41012.97975506495,373482.4724737414,12.09226729445853,192.84000039074908,7.702363818189258,0,240,0,0,240,64,64,96,320,6677.35,0,0,0,0,0,0,0,0
주중,전라선,2016-05-01,18,1,17,1,0,3992,200244,165784,560559.1999526655,46417.32334466902,459613.2089368947,14.848979612560802,217.3626283192726,9.514534737034216,0,278,0,4,274,72,72,108,364,8157.154545454546,0,0,0,0,0,0,0,0
주중,전라선,2016-06-01,18,1,17,1,0,3960,198792,153207,557117.7608581209,45889.974245086094,427912.1836291199,13.872419413256067,218.5444584284791,8.796007835041728,0,271,0,0,271,72,72,108,360,7660.35,0,0,0,0,0,0,0,0
주중,전라선,2016-07-01,16,0,16,0,0,3520,176704,140373,500218.95333224226,41232.75918157401,396891.0845708077,12.710340456356393,194.14463526333347,8.151302585139753,0,237,0,0,237,64,64,96,320,7018.65,0,0,0,0,0,0,0,0
주중,전라선,2016-08-01,19,1,18,1,0,4180,209836,186690,593577.9176983893,49950.45997213756,527582.4636906917,16.90420137631293,225.84585318380823,11.066070804265252,0,284,0,0,284,76,76,114,380,9334.5,0,0,0,0,0,0,0,0
주중,전라선,2016-09-01,17,2,15,2,2,3836,192668,164932,528073.3738816339,43046.24074756338,446401.28063223726,14.391536574381353,208.56150761580966,9.066987882834955,0,245,42,6,197,68,68,102,352,7860.416666666667,0,0,0,0,0,0,0,0
주중,전라선,2016-10-01,17,1,16,1,0,3740,187748,164667,518699.7274828898,42543.86987947015,453899.4888627309,14.910086925027164,207.2706389758124,9.277045566,0,248,0,0,248,68,68,102,340,8233.35,0,0,0,0,0,0,0,0
주중,전라선,2016-11-01,18,0,18,0,0,3680,184204,164646,543379.7990025074,45013.205757232354,486102.1512032255,16.115131808842868,217.2911144374022,10.012031051204586,0,267,0,0,267,72,72,108,360,8232.3,0,0,0,0,0,0,0,0
주중,전라선,2016-12-01,17,0,17,0,0,5208,256691,192798,489359.1489710043,40247.35777662396,371964.27347614255,12.915133163473898,206.85250886116592,7.588759203,0,229,0,8,221,80,80,126,436,7523.685714285714,0,0,0,0,0,0,0,0
주중,전라선,2017-01-01,18,0,18,0,0,6224,306148,228741,527343.7622106549,43665.70281094728,394266.7306995888,13.415429182334774,217.4083623610738,8.068229605139926,0,233,24,4,205,90,90,144,504,8169.321428571428,0,0,0,0,0,0,0,0
주중,전라선,2017-02-01,16,0,16,0,0,5504,270000,208924,460477.4946558571,37695.80220959506,355754.3562334167,12.380444651232976,195.47069258293678,7.213041649803608,0,198,0,0,198,80,80,128,448,7461.571428571428,0,0,0,0,0,0,0,0
주중,전라선,2017-03-01,18,1,17,1,0,6192,304336,201844,519788.2605,42073.51460166065,344386.7449357865,11.938328499288817,222.38702529963237,6.901679860277599,0,235,0,0,235,90,90,144,504,7208.714285714286,0,0,0,0,0,0,0,0
주중,전라선,2017-04-01,16,0,16,0,0,5632,278759,197445,468770.39550521015,37965.55863,331932.2325243864,11.332770940202648,197.55205882585696,6.697905688355108,0,244,0,0,244,96,80,144,464,6808.448275862069,0,0,0,0,0,0,0,0
주중,전라선,2017-05-01,19,1,18,1,0,6688,332850,266987,552689.6773,45265.319984700924,442726.06471570913,15.245817915494381,232.13738513844618,9.09462313,0,314,0,0,314,114,95,171,551,9206.448275862069,0,0,0,0,0,0,0,0
주중,전라선,2017-06-01,17,1,16,1,0,5984,299013,213481,499367.41072019376,40076.127862487774,356349.95225072314,12.140725043139753,211.85668197693244,7.131741802,0,295,0,0,295,102,85,153,493,7361.413793103448,0,0,0,0,0,0,0,0
주중,전라선,2017-07-01,17,0,17,0,0,5984,299106,211520,506962.5735873289,40820.881545652475,358397.3472378389,12.02402024530769,211.22755441816383,7.212294467800512,0,287,0,0,287,102,85,153,493,7293.793103448275,0,0,0,0,0,0,0,0
주중,전라선,2017-08-01,19,1,18,1,0,6688,333904,275177,562391.1206982896,46830.26407921695,463956.4715959483,15.66285250432155,228.29312981561415,9.644545160675522,0,320,0,0,320,114,95,171,551,9488.862068965518,0,0,0,0,0,0,0,0
주중,전라선,2017-09-01,16,0,16,0,0,5632,283037,202268,467754.547,37404.729042975974,334170.91923056735,11.432746281879325,200.09486236190742,6.6569172302810875,0,253,0,0,253,96,80,144,464,6974.758620689655,0,0,0,0,0,0,0,0
주중,전라선,2017-10-01,18,4,14,4,3,6620,333423,289713,532898.1755010094,43078.11767,455502.2671808531,15.370147433829683,222.76450097150305,9.294187683268198,0,286,87,8,191,108,95,167,527,9850.219540229886,0,0,0,0,0,0,0,0
주중,전라선,2017-11-01,18,0,18,0,0,6336,319230,247636,525145.0744293543,41841.20199355696,407391.18982716074,13.963122519411833,225.92452307672656,8.089522952,0,263,0,0,263,108,90,162,522,8539.172413793103,0,0,0,0,0,0,0,0
주중,전라선,2017-12-01,16,1,15,1,0,5604,282002,232524,468501.9743996686,37497.28689077042,385021.19136699074,13.17286354406147,199.98547231616908,7.691078006216783,0,211,0,2,209,89,81,138,458,8122.187438423645,0,0,0,0,0,0,0,0
주중,전라선,2018-01-01,19,1,18,1,0,6572,332657,270612,557213.4951033385,45346.84199413368,451690.22141136846,15.419799180480679,233.49541960346485,9.124671502,0,252,0,2,250,96,96,154,534,9611.902381,0,0,0,0,0,0,0,0
주중,전라선,2018-02-01,16,1,15,1,1,5696,290350,255151,469281.0218208744,38555.18727490277,411141.7799686399,14.037744298089862,194.78697048085775,8.453945782099577,0,188,28,0,160,66,66,100,452,9011.045238095237,0,0,0,0,0,0,0,0
주중,전라선,2018-03-01,17,1,16,1,0,5848,295169,217668,502149.0791027562,39864.918076664784,370105.22282216046,12.535572675360312,214.21541909183767,7.325242023,0,200,0,6,194,68,68,102,476,7773.857142857143,0,0,0,0,0,0,0,0
주중,전라선,2018-04-01,17,0,17,0,0,5848,296882,230709,497950.6359,40211.10135404868,386956.6511394782,13.21056155259002,210.5173004,7.776358251946692,0,251,0,4,247,68,68,102,476,8239.607142857143,0,0,0,0,0,0,0,0
주중,전라선,2018-05-01,19,1,18,1,0,6572,334810,297716,545428.1457970798,44722.23560179093,480740.21882919007,16.849932665965948,231.70996443676893,9.895623667254064,0,309,0,2,307,77,77,116,534,10571.061904761906,0,0,0,0,0,0,0,0
주중,전라선,2018-06-01,16,1,15,1,0,5504,280530,226123,463032.0949552312,37502.81124284081,373220.02916366496,12.897521823056968,197.54837961180584,7.524597782499617,0,264,0,0,264,64,64,96,448,8075.821428571428,0,0,0,0,0,0,0,0
주중,전라선,2018-07-01,18,0,18,0,0,6192,314682,254236,542527.0734969205,43750.33182744627,437820.97307468276,14.541898880477605,223.3128879,8.812236562,0,300,0,16,284,72,72,108,504,9079.857142857143,0,0,0,0,0,0,0,0
주중,전라선,2018-08-01,18,1,17,1,0,6192,315299,280594,543237.1407685564,44713.51825509062,482820.8390589814,16.020888792976947,218.8052968208607,9.919449649142347,0,311,0,0,311,72,72,108,504,10021.214285714286,0,0,0,0,0,0,0,0
